Season_Epi_code,Pitched_Business_Identifier,Amount_Asked_For,Exchange_For_Stake,Valuation,Pitched_Business_Desc,Deal_Status,Kevin O'Leary,Lori Greiner,Mark Cuban,Robert Herjavec,Daymond John,Barbara Corcoran,Others,Deal_Shark 1,Deal_Shark 2,Deal_Shark 3,Deal_Shark 4,Deal_Shark 5
811,Pinblock,,,,children's building blocks that are flexible . PinBlock offers an innovative way to build structures and do art with mini blocks that stack and rotate.,1,1,0,0,0,0,0,0,Kevin O'Leary,,,,
812,Digiwrap,,,,"customizable gift wrap and gift bags . DigiWrap offers a digitally printed tissue paper to personalize gift giving, perfect for any occasion!",1,1,0,0,0,0,0,0,Kevin O'Leary,,,,
812,Hand Out Gloves,,,,"gloves with a removable finger portion to easily allow bare-handed tasks . Hand Out Gloves are durable, breathable, waterproof gloves that can keep your hands warm and dry all day, yet still allow you to quickly get your hands out to take care of things that need your touch, without removing the whole glove..",1,0,0,0,0,0,1,0,Barbara Corcoran,,,,
812,PolyGlide,,,,a synthetic ice material for skating at home . PolyGlide is a high-grade synthetic ice surface that allows people to do ice skating anywhere and in any kind of weather. it makes winter activities a year-round celebration.,0,0,0,0,0,0,0,0,,,,,
812,Sealed by Santa,,,,"a service to send letters and packages to kids from Santa Claus . Sealed By Santa is an innovative service that helps parents to arrange for their kids to receive not only a personalized letter from Santa, but also a video greeting, phone call and certified proof that they made the Nice List.",1,0,1,0,0,0,0,0,Lori Greiner,,,,
813,Basic Outfitters,,,,"a service providing drawers of men's clothing basics . Basic Outfitters is an exclusive online store for men, where they can purchase all their basics, including socks, underwear, tees and joggers affordably.",0,0,0,0,0,0,0,0,,,,,
813,Naturally Perfect Dolls,,,,dolls with features representing diverse cultures and ethnicities . Naturally Perfect dolls create the line of dolls that encourages self-acceptance in every young girl and let girls know that they are beautiful just the way they are.,1,0,0,0,0,1,0,0,Daymond John,,,,
813,PDX Pet Design,,,,a line of cat toys and care products . PDX Pet Design creates products that intrigue cats and keep them interested in playing.,0,0,0,0,0,0,0,0,,,,,
813,Victory Coffees,,,,"a line of organic, fair trade coffee . Victory Coffees offer 5-Star coffee which is organically brewed and includes a selection of whole bean, ground or K-cups. Their service delivers this quality coffee right to the doorstep through multiple membership options at variable prices.",0,0,0,0,0,0,0,0,,,,,
814,DBest Products,,,,"a line of carriers and portable carts . dbest products offer perfect lightweight, collapsible cart which is most suitable for storage and packaging. They also include collapsible coolers, collapsible pet carriers, folding dollys and folding backpacks.",1,0,1,1,0,0,0,0,Lori Greiner,Mark Cuban,,,
814,Little Nomad,,,,stylish foam children's play mats . Little Nomad offers foam play mats that are not only beautiful but also practical. These mats connect seamlessly and can even be used as a soft flooring solution.,0,0,0,0,0,0,0,0,,,,,
814,RinseKit,,,,a portable shower system . RinseKit is the revolutionary portable shower system with a pressurized capacity without pumping or batteries. This pressurized spray lasts for up to four minutes and is ideal for a quick rinse off for both humans and animals alike.,1,0,0,0,0,0,0,1,Others,,,,
814,The Kooler,,,,"an insulated water cooler with containers for secondary beverages . The Kooler is a Kooler within a kooler and is designed to hold your pre-workout, workout and post-workout drinks. The outer cooler holds one gallon and the remaining space is taken up by shaker bottles, which each hold 23 ounces.",1,0,0,0,0,1,0,0,Daymond John,,,,
815,Chirps,,,,"corn chips enhanced with cricket protein . Chirps are sustainable and nutritious cricket flour-based chips which are made of stone-ground corn, beans, chia seeds, and of course cricket flour. They are not only gluten-free but also provide the most sustainable protein sources.",1,0,0,1,0,0,0,0,Mark Cuban,,,,
815,Getaway,,,,a rental service of camping sites with tiny houses . Getaway is a service that provides instant cabin in the form of tiny houses for disconnecting from daily routine life so that we can recharge ourselves and enjoy the beauty of nature.,0,0,0,0,0,0,0,0,,,,,
815,Popup Play,,,,"play sets custom designed by children via a tablet . PopUp play is a 3D touch-based app that helps kids to create their own custom toys on demand. With this, the next generation of architects and engineers can discover the joy of building and designing since age three.",1,0,0,0,0,0,0,1,Others,,,,
815,Vibes,,,,high-fidelity earplugs specially designed for use at concerts . Vibes are quality high-fidelity earplugs designed for live music. They enhance the live-sound experience by allowing us to hear the music exactly the way it intended to be heard without the damaging level of sounds.,0,0,0,0,0,0,0,0,,,,,
816,Doc Spartan,,,,an all natural first aid ointment . Doc Spartan produces all natural skin and beard products. This business donates a portion of their proceeds to Team Some Assembly Required.,1,0,0,0,1,0,0,0,Robert Herjavec,,,,
816,Fire Fighter Turn Out Bags,,,,bags made from used gear worn by firefighters . Firefighter Turnout Bag recycles expired firefighter gear and creates stylish bags from it.,1,0,1,0,0,0,0,0,Lori Greiner,,,,
816,Peaceful Fruits,,,,"natural fruit snacks made with açai . Peaceful Fruits offers rainforest-friendly, fair trade and organic fruit snacks that are not only nutritious but also sustainable.",0,0,0,0,0,0,0,0,,,,,
816,Tranquilo,,,,"a vibrating mat for calming crying babies . Tranquilo is a vibrating mat that calms crying babies by mimicking the sounds and motions of the womb. The mat activates a babys calming response with comforting heartbeat vibrations combined with white sound, helping to create much-needed sleep for parents and baby.",1,0,0,0,1,0,0,0,Robert Herjavec,,,,
817,Bitsbox,,,,a subscription box service that teaches kids computer coding . Bitsbox offers crazy fun app-building projects that come in the mail every month. This teaches Kids to love coding which can be played on any smartphone or tablet.,0,0,0,0,0,0,0,0,,,,,
817,Edn Wallgarden,,,,"an indoor planter that uses smart technology to help grow the plants . EDN Wallgarden provides intelligent and beautiful indoor gardens that enable anyone to grow fresh herbs, vegetables, and even flowers “ all year around, at the push of a button. They have a mission to change the way the world grows and consumes food.",0,0,0,0,0,0,0,0,,,,,
817,Hotels by Day,,,,"an app for booking day-use hotel rooms . HotelsByDay is the premier provider of day-stay hotel spaces at the dicount rate with flexibility, comfort, and a space of your own”by day.",0,0,0,0,0,0,0,0,,,,,
817,Toymail,,,,"a plush toy that allows children to send voice messages to approved contacts . Toymail is an interesting and needful app that allows kids to voice chat with friends and family without using a phone. It works through toys. With just a push of a button, kids can connect to Mom, Dad, Grandparents and friends at any time, from anywhere.",1,0,0,0,0,0,0,1,Others,,,,
818,DartDrones,,,,"drone pilot training courses . DARTdrones offers highest quality training on Unmanned Aerial Systems to ensure the safe integration of drones into the national airspace. This is Americas leader in drone training, consultations, and certifications for corporations, government agencies, and recreational drone pilots.",1,0,0,1,0,0,0,0,Mark Cuban,,,,
818,Ora Organic,,,,"plant-based nutritional supplements . Ora Organic creates organic, plant-based nutrition which is made by and for healthy foodies to replace synthetic supplements with nutrients from organic & sustainable sources. It is not only delicious but also delicious in taste.",0,0,0,0,0,0,0,0,,,,,
818,Sand Cloud,,,,"beach towels supporting ocean sustainability . San Cloud manufactures a stylish and standard beach towels. These towels feature a pillow and fun designs, including tie dye, pineapple, mandala, black acid wash and more.When you purchase Sand Cloud has a social mission since 10% of its net profits are donated to organizations that help to protect oceans and marine life.",1,0,0,0,1,0,0,0,Robert Herjavec,,,,
818,The Elephant Pants,,,,a clothing line supporting elephant preservation . The Elephant Pants offers comfortable elephant-themed apparel especially pants that anybody has ever worn with a mission to save elephants from exploitation. They donate a portion of each sale to the International Elephant Foundation.,1,0,0,0,0,1,0,0,Daymond John,,,,
819,Blendtique Wine Company,,,,"a kit for customers to create personalized wine blends . Blendtique Wine Company offers one of a kind opportunity in the form of signature blending kit to people so that they can take part in the winemaking process -not simply to taste, but to blend, experiment, and even package a wine created thoughtfully by them. Customers can check out the blending process using the blending kits on their website, create their own blend selection and label, then have it shipped right to their door.",1,0,1,0,0,0,0,0,Lori Greiner,,,,
819,MealEnders,,,,"natural lozenges designed to help with weight management . MealEnders offers medicinal drug-less products that help you to beat overeating, master portion control and curb snacking. These products address the psychology of eating and help break the cycle of overeating and snacking.",0,0,0,0,0,0,0,0,,,,,
819,RareForm,,,,"backpacks and bags made from recycled billboards . Rareform transforms billboard vinyls into stylish bags and backpacks which are unique, bold, and eco-friendly. it makes for the perfect material to create one-of-a-kind designs.",1,1,0,0,0,0,0,0,Kevin O'Leary,,,,
819,The Sleep Styler,,,,"hair rollers that dry and style overnight . The Sleep Styler is an exclusive product that keeps your hair dry and stylish while you sleep. The average woman spends an hour a day drying and styling her hair, but The Sleep Styler cuts that down to just 5 minutes!",1,0,1,0,0,0,0,0,Lori Greiner,,,,
820,BootyQueen Apparel,,,,"a fitness fashion line that accents a woman's rear end . Bootyqueen Apparel is a high-quality fitness apparel with a twist. It helps to create a sleek silhouette, reduce muffin top as well as pass the squat test.",1,0,0,0,0,1,0,0,Daymond John,,,,
820,Goverre,,,,"a spill-proof portable wine glass . Goverre is a modern, portable wine glass which is made with thick glass surrounded by a silicon sleeve. This glass is a better solution since beverages taste better in glass than plastic or stainless steel.",1,0,1,1,1,0,0,0,Lori Greiner,Mark Cuban,Robert Herjavec,,
820,Loctote Industrial Bag Co.,,,,a drawstring pack that is cut-resistant and has security features . Loctote is an ultra secure backpack that is a theft-proof as well as slash-proof.,1,0,0,0,1,0,0,0,Robert Herjavec,,,,
820,See Rescue Streamer,,,,a large streamer used as an emergency signal device . See Rescue Streamer is a rescue signal device that can be used on land and in the water day or night. It highlights your location so you stand out against your surroundings.,0,0,0,0,0,0,0,0,,,,,
822,Apollo Peak,,,,a wine-like beverage for cats and dogs . Apollo Peak offers first non-alcoholic designer beverages for cats and dogs which contain organic herbs and are made from fresh beets. It allows pet parents to share a drink with their furry friend.,1,1,0,0,0,0,0,0,Kevin O'Leary,,,,
822,CropSticks,,,,"bamboo chopsticks with a built-in rest . Cropsticks is an innovative utensil which is similar to classic chopsticks, but it features a built-in rest made from sustainable bamboo. Each pair comes wrapped in a sleeve made of recycled paper.",0,0,0,0,0,0,0,0,,,,,
822,Seedsheet,,,,"a sheet of weed-blocking fabric embedded with dissolvable pouches of seeds and soil for easily growing vegetables and herbs . Seedsheet offers help to gardeners to make their gardening sustainable and simple. It makes growing plants very easy, and helps you put a Vermont Farm on your fire escape, stoop, patio, yard or rooftop. Its like having a farmers market right in your own backyard.",1,0,1,0,0,0,0,0,Lori Greiner,,,,
822,Under the Weather,,,,weatherproof pop-up pods to be used when watching . Under The Weather is a Sports Pod which offers an escape from the cold. It is a fully enclosed tent in which a soccer chair could fit comfortably.,1,0,0,1,0,0,0,0,Mark Cuban,,,,
823,Flag,,,,a free photo printing service that prints ads on the back of the photos ,0,0,0,0,0,0,0,0,,,,,
823,Guard Llama,,,,"a portable remote that activates a personal emergency service . Guard Llama is a device that connects to your phone and sends your GPS location, photo, and more to the Emergency Dispatch Center in case of an urgent situation. It can also alerts anyone you have on your Friends & Family Contact List.",1,0,0,0,0,0,1,0,Barbara Corcoran,,,,
823,Guardian Bikes,,,,children's bicycles with an improved braking system . Guardian Bikes makes bikes for kids that include SureStop brakes which reduces stopping distance and helps prevent braking related accidents including head-over-handlebar and front wheel skidding.,1,0,0,1,0,0,0,0,Mark Cuban,,,,
823,Validated,,,,"an app that earns credit toward covering transportation costs when shopping at physical stores . Validated, is a free mobile app that lets shops and restaurants pay for your transportation by earning credits to pay for car-share, ride-share, bike-share, mass transit, parking, and more.",0,0,0,0,0,0,0,0,,,,,
824,Peoples Design,,,,"a mixing bowl with a built-in scoop . Peoples Designs Scooping Bowl is a multi-purpose mixing bowl which saves time, space and money in the kitchen. It features a removable spatula, egg separator, all-in-one washing and draining, in addition to separating various ingredients easily.",1,0,1,0,0,0,0,0,Lori Greiner,,,,
824,Rumi Spice,,,,saffron imported from Afghanistan . Rumi Spice offers exceptionally high-quality saffron of Afganistan which adds a burst of flavor to any dish. It graces the tables and kitchens of the best restaurants and retailers across the nation.,1,0,0,1,0,0,0,0,Mark Cuban,,,,
824,Thompson Tee,,,,"undershirts designed to block underarm sweat . The Thompson Tee is a unique undershirt that blocks underarm sweat and prevents embarrassing wet marks and yellow stains. It is sweat-proof technology which provides a safe, affordable and convenient solution to excessive underarm sweat.",1,0,0,0,1,0,0,0,Robert Herjavec,,,,
824,Wallet Buckle,,,,a belt buckle that holds credit cards . The Wallet Buckle is a metal belt buckle that securely stores and accesses your cards and ID!.  It serves as both a belt buckle and easy-to-access wallet.,1,0,0,0,1,0,0,0,Robert Herjavec,,,,
826,Bridal Buddy,,,,"a functional slip worn under a wedding gown that allows the wearer to use the restroom on their own . Bridal Buddy is a lightweight slip worn under the gown that lets brides go to the bathroom while wearing it. When nature calls, the bride can bag up her bustle to safely relieve herself without making a mess.",1,1,1,0,0,0,0,0,Kevin O'Leary,Lori Greiner,,,
826,Laid Brand,,,,"hair-care products made with pheromones . Laid brand is a  pheromone-enriched hair care product that enhances color, in addition to protecting and hydrating hair. The pheromones help girls œexude confidence wherever she goes.",0,0,0,0,0,0,0,0,,,,,
826,Rocketbook,,,,a notebook that can scan contents to cloud services via an app and can be erased by being microwaved . Rocketbook is an intelligent reusable notebook that allows users to write with a traditional pen and notebook. The notebook is erasable and reusable by allowing users to send notes to the cloud. Simply use a smartphone to send writings to the cloud and a microwave oven to erase for future use.,0,0,0,0,0,0,0,0,,,,,
826,Wine & Design,,,,painting classes with wine served . Wine & Design provides space for painting classes for all ages and experience levels where a local artist guides each student with stroke-by-stroke instructions to ensure you paint your own unique masterpiece,1,1,0,0,0,0,0,0,Kevin O'Leary,,,,
